sexe,prenom,annee,nombre
2,LEA,1926,597
2,LEA,1927,539
2,LEA,1928,561
2,LEA,1929,476
2,LEA,1930,408
2,LEA,1931,330
2,LEA,1932,343
2,LEA,1933,309
2,LEA,1934,307
2,LEA,1935,271
2,LEA,1936,152
2,LEA,1937,193
2,LEA,1938,173
2,LEA,1939,160
2,LEA,1940,63
2,LEA,1941,72
2,LEA,1942,65
2,LEA,1943,61
2,LEA,1944,44
2,LEA,1945,56
2,LEA,1946,93
2,LEA,1947,60
2,LEA,1948,61
2,LEA,1949,58
2,LEA,1950,66
2,LEA,1951,49
2,LEA,1952,50
2,LEA,1953,16
2,LEA,1954,32
2,LEA,1955,49
2,LEA,1956,28
2,LEA,1957,40
2,LEA,1958,52
2,LEA,1959,24
2,LEA,1960,28
2,LEA,1961,54
2,LEA,1962,39
2,LEA,1963,43
2,LEA,1964,19
2,LEA,1965,25
2,LEA,1966,27
2,LEA,1967,21
2,LEA,1968,11
2,LEA,1969,40
2,LEA,1970,17
2,LEA,1971,24
2,LEA,1972,24
2,LEA,1973,26
2,LEA,1974,25
2,LEA,1975,21
2,LEA,1976,37
2,LEA,1977,63
2,LEA,1978,70
2,LEA,1979,81
2,LEA,1980,116
2,LEA,1981,152
2,LEA,1982,187
2,LEA,1983,216
2,LEA,1984,417
2,LEA,1985,593
2,LEA,1986,859
2,LEA,1987,1005
2,LEA,1988,1321
2,LEA,1989,1659
2,LEA,1990,2187
2,LEA,1991,2345
2,LEA,1992,2836
2,LEA,1993,3530
2,LEA,1994,4478
2,LEA,1995,5494
2,LEA,1996,6153
2,LEA,1997,7498
2,LEA,1998,8142
2,LEA,1999,9647
2,LEA,2000,10657
2,LEA,2001,10709
2,LEA,2002,9733
2,LEA,2003,8961
2,LEA,2004,7386
2,LEA,2005,6638
2,LEA,2006,6503
2,LEA,2007,5829
2,LEA,2008,5749
2,LEA,2009,5291
2,LEA,2010,5290
2,LEA,2011,4906
2,LEA,2012,4457
2,LEA,2013,4318
2,LEA,2014,4108
2,LEA,2015,3638
2,LEA,2016,3470
2,LEA,2017,3021
2,LEA,2018,2856
2,LEA,2019,2726
2,LEA,2020,2444
2,LEA,2021,2066
2,LEA,2022,1801
2,LEAH,1994,11
2,LEAH,1995,10
2,LEAH,1996,29
2,LEAH,1997,18
2,LEAH,1998,17
2,LEAH,1999,27
2,LEAH,2000,25
2,LEAH,2001,25
2,LEAH,2002,15
2,LEAH,2003,17
2,LEAH,2004,10
2,LEAH,2005,10
2,LEAH,2008,12
2,LEAH,2009,14
2,LEAH,2011,11
2,LEAH,2012,25
2,LEAH,2014,10
2,LEAH,2015,26
2,LEAH,2016,16
2,LEAH,2017,33
2,LEAH,2018,12
2,LEAH,2021,14
2,LEANA,1993,26
2,LEANA,1994,29
2,LEANA,1995,54
2,LEANA,1996,51
2,LEANA,1997,105
2,LEANA,1998,111
2,LEANA,1999,180
2,LEANA,2000,370
2,LEANA,2001,461
2,LEANA,2002,100
2,LEANA,2003,223
2,LEANA,2004,283
2,LEANA,2005,365
2,LEANA,2006,521
2,LEANA,2007,553
2,LEANA,2008,657
2,LEANA,2009,797
2,LEANA,2010,848
2,LEANA,2011,986
2,LEANA,2012,1254
2,LEANA,2013,1186
2,LEANA,2014,1214
2,LEANA,2015,1260
2,LEANA,2016,1329
2,LEANA,2017,1352
2,LEANA,2018,1361
2,LEANA,2019,956
2,LEANA,2020,771
2,LEANA,2021,594
2,LEANA,2022,540
2,LEANDRA,2009,10
2,LEANDRA,2010,16
2,LEANDRA,2011,10
2,LEANDRE,1911,10
2,LEANDRE,1922,11
2,LEANDRE,1926,14
2,LEANDRE,1929,11
2,LEANDRE,1930,14
2,LEANDRE,1931,14
2,LEANDRE,1937,10
2,LEANDRE,1938,13
2,LEANDRE,1939,11
2,LEANDRE,1949,13
2,LEANDRE,1952,14
2,LEANDRE,1953,13
2,LEANDRE,1954,15
2,LEANDRE,1955,10
2,LEANDRE,1957,12
2,LEANDRE,1959,10
2,LEANDRE,1961,11
2,LEANE,1996,12
2,LEANE,1997,22
2,LEANE,1998,48
2,LEANE,1999,136
2,LEANE,2000,195
2,LEANE,2001,355
2,LEANE,2002,580
2,LEANE,2003,867
2,LEANE,2004,991
2,LEANE,2005,1272
2,LEANE,2006,1250
2,LEANE,2007,1314
2,LEANE,2008,1283
2,LEANE,2009,1143
2,LEANE,2010,1039
2,LEANE,2011,996
2,LEANE,2012,870
2,LEANE,2013,757
2,LEANE,2014,729
2,LEANE,2015,680
2,LEANE,2016,629
2,LEANE,2017,511
2,LEANE,2018,392
2,LEANE,2019,325
2,LEANE,2020,219
2,LEANE,2021,216
2,LEANE,2022,247
2,LEANN,2003,12
2,LEANNA,2008,12
2,LEANNA,2009,26
2,LEANNA,2010,27
2,LEANNA,2011,30
2,LEANNA,2012,42
2,LEANNA,2013,38
2,LEANNA,2014,51
2,LEANNA,2015,46
2,LEANNA,2016,83
2,LEANNA,2017,45
2,LEANNA,2018,25
2,LEANNA,2019,33
2,LEANNE,1997,14
2,LEANNE,1999,21
2,LEANNE,2000,13
2,LEANNE,2001,48
2,LEANNE,2002,84
2,LEANNE,2003,152
2,LEANNE,2004,116
2,LEANNE,2005,159
2,LEANNE,2006,151
2,LEANNE,2007,115
2,LEANNE,2008,159
2,LEANNE,2009,151
2,LEANNE,2010,100
2,LEANNE,2011,105
2,LEANNE,2012,105
2,LEANNE,2013,91
2,LEANNE,2014,68
2,LEANNE,2015,77
2,LEANNE,2016,52
2,LEANNE,2017,59
2,LEANNE,2018,46
2,LEANNE,2019,42
2,LEANNE,2020,20
2,LEANNE,2021,16
2,LEE-LOU,2004,10
2,LEE-LOU,2005,12
2,LEE-LOU,2006,10
2,LEE-LOU,2010,11
2,LEELOO,2000,12
2,LEELOO,2001,13
2,LEELOO,2002,36
2,LEELOO,2003,21
2,LEELOO,2004,13
2,LEELOO,2006,24
2,LEELOO,2007,13
2,LEELOO,2008,10
2,LEELOO,2009,14
2,LEELOO,2010,21
2,LEELOO,2011,22
2,LEELOO,2012,13
2,LEELOO,2014,16
2,LEELOO,2015,13
2,LEELOU,2000,17
2,LEELOU,2001,13
2,LEELOU,2002,31
2,LEELOU,2003,71
2,LEELOU,2004,81
2,LEELOU,2005,73
2,LEELOU,2006,141
2,LEELOU,2007,114
2,LEELOU,2008,120
2,LEELOU,2009,112
2,LEELOU,2010,110
2,LEELOU,2011,56
2,LEELOU,2012,47
2,LEELOU,2013,49
2,LEELOU,2014,33
2,LEELOU,2015,19
2,LEELOU,2016,12
2,LEELOU,2017,12
2,LEELOU,2018,14
2,LEENA,2006,11
2,LEENA,2008,17
2,LEENA,2009,13
2,LEENA,2010,19
2,LEENA,2011,30
2,LEENA,2012,12
2,LEENA,2013,11
2,LEENA,2014,13
2,LEENA,2015,10
2,LEENA,2016,10
2,LEEWANE,2022,11
2,LEHNA,2006,14
2,LEHNA,2007,22
2,LEHNA,2008,20
2,LEHNA,2009,26
2,LEHNA,2010,30
2,LEHNA,2011,34
2,LEHNA,2012,66
2,LEHNA,2013,63
2,LEHNA,2014,68
2,LEHNA,2015,64
2,LEHNA,2016,59
2,LEHNA,2017,64
2,LEHNA,2018,63
2,LEHNA,2019,53
2,LEHNA,2020,74
2,LEHNA,2021,74
2,LEHNA,2022,72
2,LEIA,2001,14
2,LEIA,2002,53
2,LEIA,2003,55
2,LEIA,2004,47
2,LEIA,2005,41
2,LEIA,2006,97
2,LEIA,2007,84
2,LEIA,2008,114
2,LEIA,2009,134
2,LEIA,2010,118
2,LEIA,2011,90
2,LEIA,2012,83
2,LEIA,2013,70
2,LEIA,2014,116
2,LEIA,2015,99
2,LEIA,2016,81
2,LEIA,2017,150
2,LEIA,2018,154
2,LEIA,2019,142
2,LEIA,2020,132
2,LEIA,2021,143
2,LEIA,2022,200
2,LEILA,1950,11
2,LEILA,1951,12
2,LEILA,1952,10
2,LEILA,1953,18
2,LEILA,1954,17
2,LEILA,1955,35
2,LEILA,1956,47
2,LEILA,1957,53
2,LEILA,1958,50
2,LEILA,1959,49
2,LEILA,1960,71
2,LEILA,1961,81
2,LEILA,1962,79
2,LEILA,1963,81
2,LEILA,1964,97
2,LEILA,1965,155
2,LEILA,1966,170
2,LEILA,1967,128
2,LEILA,1968,163
2,LEILA,1969,156
2,LEILA,1970,238
2,LEILA,1971,316
2,LEILA,1972,329
2,LEILA,1973,345
2,LEILA,1974,366
2,LEILA,1975,401
2,LEILA,1976,451
2,LEILA,1977,405
2,LEILA,1978,483
2,LEILA,1979,479
2,LEILA,1980,518
2,LEILA,1981,549
2,LEILA,1982,602
2,LEILA,1983,526
2,LEILA,1984,525
2,LEILA,1985,514
2,LEILA,1986,480
2,LEILA,1987,446
2,LEILA,1988,457
2,LEILA,1989,541
2,LEILA,1990,488
2,LEILA,1991,459
2,LEILA,1992,498
2,LEILA,1993,529
2,LEILA,1994,545
2,LEILA,1995,437
2,LEILA,1996,410
2,LEILA,1997,516
2,LEILA,1998,460
2,LEILA,1999,439
2,LEILA,2000,483
2,LEILA,2001,483
2,LEILA,2002,493
2,LEILA,2003,438
2,LEILA,2004,413
2,LEILA,2005,395
2,LEILA,2006,442
2,LEILA,2007,443
2,LEILA,2008,420
2,LEILA,2009,430
2,LEILA,2010,368
2,LEILA,2011,392
2,LEILA,2012,410
2,LEILA,2013,421
2,LEILA,2014,417
2,LEILA,2015,506
2,LEILA,2016,414
2,LEILA,2017,428
2,LEILA,2018,429
2,LEILA,2019,402
2,LEILA,2020,327
2,LEILA,2021,343
2,LEILA,2022,285
2,LEINA,2000,13
2,LEINA,2002,17
2,LEINA,2003,25
2,LEINA,2004,36
2,LEINA,2005,65
2,LEINA,2006,74
2,LEINA,2007,60
2,LEINA,2008,88
2,LEINA,2009,103
2,LEINA,2010,96
2,LEINA,2011,101
2,LEINA,2012,101
2,LEINA,2013,94
2,LEINA,2014,134
2,LEINA,2015,102
2,LEINA,2016,112
2,LEINA,2017,106
2,LEINA,2018,67
2,LEINA,2019,98
2,LEINA,2020,46
2,LEINA,2021,90
2,LEINA,2022,65
2,LEIRE,2006,10
2,LEIYA,2022,11
2,LELIA,2000,10
2,LELIA,2001,13
2,LELIA,2002,12
2,LELIA,2003,20
2,LELIA,2004,12
2,LELIA,2005,13
2,LELIA,2006,15
2,LELIA,2007,12
2,LELIA,2008,14
2,LELIA,2009,15
2,LELIA,2010,10
2,LELIA,2011,13
2,LELIA,2014,13
2,LELIA,2016,13
2,LELIA,2017,12
2,LELIA,2018,14
2,LENA,1956,11
2,LENA,1959,11
2,LENA,1961,20
2,LENA,1962,14
2,LENA,1963,20
2,LENA,1964,15
2,LENA,1965,19
2,LENA,1966,18
2,LENA,1968,21
2,LENA,1970,17
2,LENA,1971,12
2,LENA,1972,13
2,LENA,1973,21
2,LENA,1974,14
2,LENA,1975,33
2,LENA,1976,18
2,LENA,1977,26
2,LENA,1978,18
2,LENA,1979,13
2,LENA,1980,12
2,LENA,1981,13
2,LENA,1982,14
2,LENA,1983,31
2,LENA,1984,30
2,LENA,1985,85
2,LENA,1986,80
2,LENA,1987,63
2,LENA,1988,65
2,LENA,1989,121
2,LENA,1990,160
2,LENA,1991,194
2,LENA,1992,170
2,LENA,1993,235
2,LENA,1994,453
2,LENA,1995,547
2,LENA,1996,619
2,LENA,1997,790
2,LENA,1998,927
2,LENA,1999,1108
2,LENA,2000,1289
2,LENA,2001,1604
2,LENA,2002,1567
2,LENA,2003,2204
2,LENA,2004,2449
2,LENA,2005,2667
2,LENA,2006,2442
2,LENA,2007,2501
2,LENA,2008,2681
2,LENA,2009,3126
2,LENA,2010,3482
2,LENA,2011,3492
2,LENA,2012,3363
2,LENA,2013,3529
2,LENA,2014,3415
2,LENA,2015,3120
2,LENA,2016,3180
2,LENA,2017,2693
2,LENA,2018,2549
2,LENA,2019,2293
2,LENA,2020,2107
2,LENA,2021,2307
2,LENA,2022,2430
2,LENAELLE,2007,17
2,LENAELLE,2009,23
2,LENAELLE,2018,11
2,LENAICK,1971,10
2,LENAICK,1973,14
2,LENAICK,1974,10
2,LENAIG,1972,11
2,LENAIG,1973,23
2,LENAIG,1974,20
2,LENAIG,1975,22
2,LENAIG,1976,33
2,LENAIG,1977,42
2,LENAIG,1978,36
2,LENAIG,1979,30
2,LENAIG,1980,29
2,LENAIG,1981,29
2,LENAIG,1982,18
2,LENAIG,1983,19
2,LENAIG,1984,22
2,LENAIG,1985,34
2,LENAIG,1986,26
2,LENAIG,1987,17
2,LENAIG,1988,18
2,LENAIG,1989,15
2,LENAIG,1990,15
2,LENAIG,1991,15
2,LENAIG,1994,13
2,LENAIG,1995,10
2,LENAIG,1997,11
2,LENAIG,1999,22
2,LENAIG,2000,23
2,LENAIG,2001,23
2,LENAIG,2002,23
2,LENAIG,2003,20
2,LENAIG,2004,27
2,LENAIG,2005,15
2,LENAIG,2006,17
2,LENAIG,2007,25
2,LENAIG,2008,12
2,LENAIG,2009,14
2,LENAIG,2011,20
2,LENAIS,2016,13
2,LENAIS,2018,10
2,LENNA,2008,17
2,LENNA,2009,31
2,LENNA,2010,22
2,LENNA,2011,32
2,LENNA,2012,26
2,LENNA,2013,54
2,LENNA,2014,28
2,LENNA,2015,18
2,LENNA,2017,11
2,LENNIE,2005,16
2,LENNIE,2022,11
2,LENNY,2005,10
2,LEOCADIA,1924,12
2,LEOCADIA,1925,17
2,LEOCADIA,1927,11
2,LEOCADIA,1928,11
2,LEOCADIE,1900,19
2,LEOCADIE,1901,39
2,LEOCADIE,1902,40
2,LEOCADIE,1903,20
2,LEOCADIE,1904,18
2,LEOCADIE,1905,24
2,LEOCADIE,1906,32
2,LEOCADIE,1907,21
2,LEOCADIE,1908,20
2,LEOCADIE,1909,18
2,LEOCADIE,1910,24
2,LEOCADIE,1911,23
2,LEOCADIE,1912,17
2,LEOCADIE,1913,20
2,LEOCADIE,1914,19
2,LEOCADIE,1916,13
2,LEOCADIE,1918,10
2,LEOCADIE,1919,16
2,LEOCADIE,1920,17
2,LEOCADIE,1921,10
2,LEOCADIE,1922,19
2,LEOCADIE,1923,37
2,LEOCADIE,1924,46
2,LEOCADIE,1925,58
2,LEOCADIE,1926,47
2,LEOCADIE,1927,39
2,LEOCADIE,1928,35
2,LEOCADIE,1929,35
2,LEOCADIE,1930,46
2,LEOCADIE,1931,55
2,LEOCADIE,1932,44
2,LEOCADIE,1933,33
2,LEOCADIE,1934,30
2,LEOCADIE,1935,13
2,LEOCADIE,1936,27
2,LEOCADIE,1937,33
2,LEOCADIE,1938,26
2,LEOCADIE,1939,21
2,LEOCADIE,1940,18
2,LEOCADIE,1945,14
2,LEOCADIE,1946,10
2,LEOCADIE,1947,14
2,LEOCADIE,1948,10
2,LEOCADIE,1950,12
2,LEOCADIE,1952,13
2,LEONA,1900,34
2,LEONA,1901,50
2,LEONA,1902,49
2,LEONA,1903,57
2,LEONA,1904,55
2,LEONA,1905,68
2,LEONA,1906,39
2,LEONA,1907,46
2,LEONA,1908,47
2,LEONA,1909,64
2,LEONA,1910,55
2,LEONA,1911,55
2,LEONA,1912,41
2,LEONA,1913,52
2,LEONA,1914,55
2,LEONA,1915,39
2,LEONA,1916,20
2,LEONA,1917,13
2,LEONA,1918,21
2,LEONA,1919,14
2,LEONA,1920,40
2,LEONA,1921,41
2,LEONA,1922,32
2,LEONA,1923,24
2,LEONA,1924,36
2,LEONA,1925,24
2,LEONA,1926,22
2,LEONA,1927,19
2,LEONA,1928,19
2,LEONA,1929,18
2,LEONA,1930,26
2,LEONA,1932,22
2,LEONA,1934,11
2,LEONA,1935,13
2,LEONA,1936,14
2,LEONA,1940,12
2,LEONA,2000,10
2,LEONA,2001,18
2,LEONA,2003,10
2,LEONA,2004,10
2,LEONA,2005,15
2,LEONA,2006,26
2,LEONA,2007,41
2,LEONA,2008,172
2,LEONA,2009,211
2,LEONA,2010,155
2,LEONA,2011,126
2,LEONA,2012,92
2,LEONA,2013,70
2,LEONA,2014,65
2,LEONA,2015,60
2,LEONA,2016,49
2,LEONA,2017,30
2,LEONA,2018,41
2,LEONA,2019,32
2,LEONA,2020,22
2,LEONA,2021,31
2,LEONA,2022,34
2,LEONCE,1900,14
2,LEONCE,1901,33
2,LEONCE,1902,23
2,LEONCE,1903,29
2,LEONCE,1904,31
2,LEONCE,1905,25
2,LEONCE,1906,23
2,LEONCE,1907,41
2,LEONCE,1908,41
2,LEONCE,1909,41
2,LEONCE,1910,38
2,LEONCE,1911,39
2,LEONCE,1912,37
2,LEONCE,1913,38
2,LEONCE,1914,50
2,LEONCE,1915,37
2,LEONCE,1917,17
2,LEONCE,1918,10
2,LEONCE,1919,17
2,LEONCE,1920,40
2,LEONCE,1921,31
2,LEONCE,1922,32
2,LEONCE,1923,35
2,LEONCE,1924,22
2,LEONCE,1925,14
2,LEONCE,1926,17
2,LEONCE,1927,17
2,LEONCE,1928,17
2,LEONCE,1930,13
2,LEONCE,1931,12
2,LEONCIA,1912,14
2,LEONCIA,1922,10
2,LEONCIA,1924,12
2,LEONCIE,1900,12
2,LEONCIE,1901,20
2,LEONCIE,1903,16
2,LEONCIE,1905,19
2,LEONCIE,1906,12
2,LEONE,1900,237
2,LEONE,1901,208
2,LEONE,1902,217
2,LEONE,1903,249
2,LEONE,1904,249
2,LEONE,1905,295
2,LEONE,1906,298
2,LEONE,1907,317
2,LEONE,1908,370
2,LEONE,1909,385
2,LEONE,1910,406
2,LEONE,1911,407
2,LEONE,1912,500
2,LEONE,1913,467
2,LEONE,1914,575
2,LEONE,1915,424
2,LEONE,1916,317
2,LEONE,1917,412
2,LEONE,1918,464
2,LEONE,1919,459
2,LEONE,1920,754
2,LEONE,1921,760
2,LEONE,1922,739
2,LEONE,1923,736
2,LEONE,1924,742
2,LEONE,1925,695
2,LEONE,1926,639
2,LEONE,1927,609
2,LEONE,1928,649
2,LEONE,1929,620
2,LEONE,1930,612
2,LEONE,1931,536
2,LEONE,1932,536
2,LEONE,1933,471
2,LEONE,1934,445
2,LEONE,1935,389
2,LEONE,1936,385
2,LEONE,1937,387
2,LEONE,1938,299
2,LEONE,1939,329
2,LEONE,1940,310
2,LEONE,1941,146
2,LEONE,1942,159
2,LEONE,1943,184
2,LEONE,1944,160
2,LEONE,1945,174
2,LEONE,1946,208
2,LEONE,1947,176
2,LEONE,1948,173
2,LEONE,1949,144
2,LEONE,1950,156
2,LEONE,1951,139
2,LEONE,1952,108
2,LEONE,1953,93
2,LEONE,1954,76
2,LEONE,1955,73
2,LEONE,1956,67
2,LEONE,1957,66
2,LEONE,1958,49
2,LEONE,1959,48
2,LEONE,1960,43
2,LEONE,1961,41
2,LEONE,1962,32
2,LEONE,1963,23
2,LEONE,1964,22
2,LEONE,1966,13
2,LEONE,1969,11
2,LEONE,2000,10
2,LEONE,2021,10
2,LEONIDE,1900,21
2,LEONIDE,1901,30
2,LEONIDE,1902,17
2,LEONIDE,1903,10
2,LEONIDE,1904,17
2,LEONIDE,1905,23
2,LEONIDE,1906,14
2,LEONIDE,1907,19
2,LEONIDE,1908,23
2,LEONIDE,1909,21
2,LEONIDE,1910,20
2,LEONIDE,1911,22
2,LEONIDE,1912,20
2,LEONIDE,1913,27
2,LEONIDE,1914,17
2,LEONIDE,1915,17
2,LEONIDE,1916,16
2,LEONIDE,1917,16
2,LEONIDE,1918,12
2,LEONIDE,1920,23
2,LEONIDE,1921,12
2,LEONIDE,1922,16
2,LEONIDE,1923,15
2,LEONIDE,1924,11
2,LEONIDE,1925,15
2,LEONIDE,1926,14
2,LEONIDE,1927,16
2,LEONIDE,1928,21
2,LEONIDE,1929,17
2,LEONIDE,1930,17
2,LEONIDE,1931,10
2,LEONIDE,1932,12
2,LEONIDE,1933,17
2,LEONIDE,1934,14
2,LEONIDE,1936,15
2,LEONIDE,1939,10
2,LEONIDE,1940,11
2,LEONIDE,1942,12
2,LEONIDE,1948,12
2,LEONIDE,1953,11
2,LEONIE,1900,1529
2,LEONIE,1901,1574
2,LEONIE,1902,1609
2,LEONIE,1903,1469
2,LEONIE,1904,1433
2,LEONIE,1905,1410
2,LEONIE,1906,1445
2,LEONIE,1907,1289
2,LEONIE,1908,1339
2,LEONIE,1909,1276
2,LEONIE,1910,1184
2,LEONIE,1911,1192
2,LEONIE,1912,1101
2,LEONIE,1913,1068
2,LEONIE,1914,974
2,LEONIE,1915,621
2,LEONIE,1916,429
2,LEONIE,1917,431
2,LEONIE,1918,494
2,LEONIE,1919,513
2,LEONIE,1920,795
2,LEONIE,1921,728
2,LEONIE,1922,649
2,LEONIE,1923,568
2,LEONIE,1924,504
2,LEONIE,1925,473
2,LEONIE,1926,394
2,LEONIE,1927,393
2,LEONIE,1928,312
2,LEONIE,1929,253
2,LEONIE,1930,283
2,LEONIE,1931,254
2,LEONIE,1932,181
2,LEONIE,1933,222
2,LEONIE,1934,175
2,LEONIE,1935,139
2,LEONIE,1936,134
2,LEONIE,1937,107
2,LEONIE,1938,81
2,LEONIE,1939,94
2,LEONIE,1940,47
2,LEONIE,1941,69
2,LEONIE,1942,48
2,LEONIE,1943,50
2,LEONIE,1944,50
2,LEONIE,1945,29
2,LEONIE,1946,33
2,LEONIE,1947,22
2,LEONIE,1948,37
2,LEONIE,1949,16
2,LEONIE,1950,29
2,LEONIE,1951,21
2,LEONIE,1952,10
2,LEONIE,1953,13
2,LEONIE,1955,15
2,LEONIE,1956,14
2,LEONIE,1957,19
2,LEONIE,1959,12
2,LEONIE,1960,12
2,LEONIE,1981,25
2,LEONIE,1982,11
2,LEONIE,1983,26
2,LEONIE,1984,15
2,LEONIE,1985,26
2,LEONIE,1986,30
2,LEONIE,1987,41
2,LEONIE,1988,56
2,LEONIE,1989,46
2,LEONIE,1990,58
2,LEONIE,1991,55
2,LEONIE,1992,78
2,LEONIE,1993,88
2,LEONIE,1994,104
2,LEONIE,1995,138
2,LEONIE,1996,193
2,LEONIE,1997,220
2,LEONIE,1998,420
2,LEONIE,1999,538
2,LEONIE,2000,574
2,LEONIE,2001,675
2,LEONIE,2002,737
2,LEONIE,2003,861
2,LEONIE,2004,889
2,LEONIE,2005,973
2,LEONIE,2006,974
2,LEONIE,2007,1116
2,LEONIE,2008,1261
2,LEONIE,2009,1426
2,LEONIE,2010,1592
2,LEONIE,2011,1846
2,LEONIE,2012,1728
2,LEONIE,2013,1812
2,LEONIE,2014,1737
2,LEONIE,2015,1756
2,LEONIE,2016,1753
2,LEONIE,2017,1655
2,LEONIE,2018,1594
2,LEONIE,2019,1686
2,LEONIE,2020,1708
2,LEONIE,2021,1725
2,LEONIE,2022,1491
2,LEONNE,1901,19
2,LEONNE,1903,12
2,LEONNE,1904,34
2,LEONNE,1906,18
2,LEONNE,1907,12
2,LEONNE,1908,17
2,LEONNE,1909,19
2,LEONNE,1910,24
2,LEONNE,1911,21
2,LEONNE,1912,26
2,LEONNE,1913,30
2,LEONNE,1914,35
2,LEONNE,1915,20
2,LEONNE,1916,11
2,LEONNE,1917,11
2,LEONNE,1918,19
2,LEONNE,1919,22
2,LEONNE,1920,36
2,LEONNE,1921,30
2,LEONNE,1922,59
2,LEONNE,1923,28
2,LEONNE,1924,20
2,LEONNE,1925,33
2,LEONNE,1926,13
2,LEONNE,1927,22
2,LEONNE,1928,24
2,LEONNE,1929,31
2,LEONNE,1930,20
2,LEONNE,1932,14
2,LEONNE,1934,16
2,LEONNE,1936,10
2,LEONNE,1939,13
2,LEONOR,2006,15
2,LEONOR,2007,17
2,LEONOR,2008,29
2,LEONOR,2009,20
2,LEONOR,2010,18
2,LEONOR,2011,32
2,LEONOR,2012,15
2,LEONOR,2013,34
2,LEONOR,2014,56
2,LEONOR,2015,70
2,LEONOR,2016,36
2,LEONOR,2017,30
2,LEONOR,2018,49
2,LEONOR,2019,43
2,LEONOR,2020,33
2,LEONOR,2021,24
2,LEONOR,2022,27
2,LEONORE,1993,11
2,LEONORE,1994,14
2,LEONORE,1996,11
2,LEONORE,1997,11
2,LEONORE,1998,10
2,LEONORE,1999,13
2,LEONORE,2000,20
2,LEONORE,2001,24
2,LEONORE,2002,26
2,LEONORE,2003,28
2,LEONORE,2004,26
2,LEONORE,2005,22
2,LEONORE,2006,56
2,LEONORE,2007,67
2,LEONORE,2008,69
2,LEONORE,2009,58
2,LEONORE,2010,44
2,LEONORE,2011,45
2,LEONORE,2012,64
2,LEONORE,2013,58
2,LEONORE,2014,72
2,LEONORE,2015,81
2,LEONORE,2016,82
2,LEONORE,2017,87
2,LEONORE,2018,127
2,LEONORE,2019,118
2,LEONORE,2020,124
2,LEONORE,2021,136
2,LEONORE,2022,117
2,LEONTINE,1900,1098
2,LEONTINE,1901,1141
2,LEONTINE,1902,1117
2,LEONTINE,1903,1082
2,LEONTINE,1904,1145
2,LEONTINE,1905,1080
2,LEONTINE,1906,1103
2,LEONTINE,1907,1015
2,LEONTINE,1908,1027
2,LEONTINE,1909,931
2,LEONTINE,1910,913
2,LEONTINE,1911,826
2,LEONTINE,1912,822
2,LEONTINE,1913,777
2,LEONTINE,1914,738
2,LEONTINE,1915,390
2,LEONTINE,1916,303
2,LEONTINE,1917,300
2,LEONTINE,1918,334
2,LEONTINE,1919,331
2,LEONTINE,1920,560
2,LEONTINE,1921,474
2,LEONTINE,1922,452
2,LEONTINE,1923,419
2,LEONTINE,1924,343
2,LEONTINE,1925,339
2,LEONTINE,1926,256
2,LEONTINE,1927,224
2,LEONTINE,1928,190
2,LEONTINE,1929,149
2,LEONTINE,1930,135
2,LEONTINE,1931,128
2,LEONTINE,1932,84
2,LEONTINE,1933,72
2,LEONTINE,1934,102
2,LEONTINE,1935,64
2,LEONTINE,1936,53
2,LEONTINE,1937,49
2,LEONTINE,1938,25
2,LEONTINE,1939,40
2,LEONTINE,1940,22
2,LEONTINE,1941,14
2,LEONTINE,1943,14
2,LEONTINE,1944,13
2,LEONTINE,1945,12
2,LEONTINE,1949,11
2,LEONTINE,1950,10
2,LEONTINE,2005,29
2,LEONTINE,2007,15
2,LEONTINE,2008,10
2,LEONTINE,2009,28
2,LEONTINE,2010,26
2,LEONTINE,2011,11
2,LEONTINE,2012,32
2,LEONTINE,2013,38
2,LEONTINE,2014,44
2,LEONTINE,2015,36
2,LEONTINE,2016,31
2,LEONTINE,2017,35
2,LEONTINE,2018,58
2,LEONTINE,2019,56
2,LEONTINE,2020,39
2,LEONTINE,2021,44
2,LEONTINE,2022,41
2,LEONY,2014,11
2,LEOPOLDINE,1904,15
2,LEOPOLDINE,1909,12
2,LEOPOLDINE,1910,10
2,LEOPOLDINE,1991,12
2,LEOPOLDINE,1994,11
2,LEOPOLDINE,1998,15
2,LEOPOLDINE,2001,10
2,LEOPOLDINE,2003,10
2,LEOPOLDINE,2004,13
2,LEOPOLDINE,2005,11
2,LEOPOLDINE,2006,18
2,LEOPOLDINE,2008,14
2,LEOPOLDINE,2009,17
2,LEOPOLDINE,2010,22
2,LEOPOLDINE,2011,10
2,LEOPOLDINE,2012,27
2,LEOPOLDINE,2013,18
2,LEOPOLDINE,2014,24
2,LEOPOLDINE,2015,23
2,LEOPOLDINE,2016,33
2,LEOPOLDINE,2017,30
2,LEOPOLDINE,2018,15
2,LEOPOLDINE,2019,15
2,LEOPOLDINE,2020,16
2,LEOPOLDINE,2021,22
2,LEOPOLDINE,2022,14
2,LESIA,2003,13
2,LESIA,2004,17
2,LESIA,2005,19
2,LESIA,2006,17
2,LESIA,2007,22
2,LESIA,2008,18
2,LESIA,2009,18
2,LESIA,2010,33
2,LESIA,2011,23
2,LESIA,2012,20
2,LESIA,2013,32
2,LESIA,2014,26
2,LESIA,2015,33
2,LESIA,2016,30
2,LESIA,2017,26
2,LESIA,2018,22
2,LESIA,2019,22
2,LESIA,2020,12
2,LESIA,2021,25
2,LESIA,2022,36
